'Bundesland','Gemeindekennziffer, Stand 31.12.2017','Regionalschlüssel 2017','Gemeindename 2017','Regionalschlüssel 2017','Name des Gemeindeverbands','Fläche in ha 31.12.2017','Bevölkerung am 31.12.2017 ','Name Stadt- und Gemeindetyp (einfach)'
'Schleswig-Holstein',1051080,10515169080,'Norderheistedt',10515169,'Eider',433,140,'Landgemeinde'
'Schleswig-Holstein',1051081,10515172081,'Norderwöhrden',10515172,'Heider Umland',1847,267,'Landgemeinde'
'Schleswig-Holstein',1051082,10515172082,'Nordhastedt',10515172,'Heider Umland',2656,2.876,'Landgemeinde'
'Schleswig-Holstein',1051083,10515175083,'Odderade',10515175,'Mitteldithmarschen',1126,317,'Kleine Kleinstadt'
'Schleswig-Holstein',1051084,10515178084,'Oesterdeichstrich',10515178,'Büsum-Wesselburen',464,269,'Landgemeinde'
'Schleswig-Holstein',1051085,10515175085,'Offenbüttel',10515175,'Mitteldithmarschen',1395,267,'Kleine Kleinstadt'
'Schleswig-Holstein',1051086,10515175086,'Osterrade',10515175,'Mitteldithmarschen',1709,417,'Kleine Kleinstadt'
'Schleswig-Holstein',1051087,10515172087,'Ostrohe',10515172,'Heider Umland',667,951,'Landgemeinde'
'Schleswig-Holstein',1051088,10515169088,'Pahlen',10515169,'Eider',1080,1.152,'Landgemeinde'
'Schleswig-Holstein',1051089,10515163089,'Quickborn',10515163,'Burg-St. Michaelisdonn',695,192,'Landgemeinde'
'Schleswig-Holstein',1051090,10515166090,'Ramhusen',10515166,'Marne-Nordsee',480,159,'Kleine Kleinstadt'
'Schleswig-Holstein',1051092,10515169092,'Rehm-Flehde-Bargen',10515169,'Eider',1463,511,'Landgemeinde'
'Schleswig-Holstein',1051093,10515178093,'Reinsbüttel',10515178,'Büsum-Wesselburen',683,429,'Landgemeinde'
'Schleswig-Holstein',1051096,10515169096,'Sankt Annen',10515169,'Eider',1489,322,'Landgemeinde'
